url,type
http://themeforest.net/item/health-line-medic-html-template/full_screen_preview/11148052,benign
online-paypal-com-verify-account-information.homeserviceaccountusa.com,phishing
panasonic.net/blu-ray/,benign
http://www.acou.info/page/vote.php?pid=63,phishing
http://wikimapia.org/32988060/ar/%D8%A7%D9%85%D9%84%D8%A7%D9%83-%D8%A7%D9%88%D9%84%D8%A7%D8%AF-%D8%A7%D9%84%D8%AD%D8%A7%D8%AC-%D9%85%D8%AD%D9%85%D9%88%D8%AF-%D8%AD%D8%B3%D9%8A%D9%86-%D8%A7%D8%A8%D9%88%D9%83%D8%B1%D9%8A%D9%85,benign
en.wikipedia.org/wiki/Savior,benign
http://extratorrent.cc/torrent/4189703/Xbox+The+Official+Magazine+-+The+battle+for+the+Galaxy+Begins+on+XBOX+One+%28June+2015%29+%28True+PDF%29.html,benign
http://ptcanoas.com.br/pt-canoas/noticias/149-mulheres-do-pt-mostram-que-criatividade-faz-a-diferenca.html,phishing
messages.finance.yahoo.com/mb/IMAX,benign
birminghammichiganbank.com/,benign
citizendia.org/Kansas_City_Chiefs,benign
laptoprepaircardiff.com/,benign
swexpress.com/item/D39137BE7F376669852573E5005492CB!opendocument&title=WINX-Studio-,benign
montrealplus.ca/montreal/venues/maison-de-la-culture-rosemont-la-petite-patrie?set_language=en,benign
wefrvfd.igg.biz,phishing
cine.org/,benign
carto.net/neumann/photographs/2007/kerzers_papiliorama_2007_11_04/index.shtml,benign
davidcookfineart.com/1/Bunnell_16513.htm,benign
http://www.nicolatessari.it/index.php/en/manifesto?tmpl=component&print=1&page=,phishing
markosweb.com/www/wrij.nl/,benign
baltimore.org/,benign
http://www.northcoastpost.de/index.php?option=com_content&view=article&id=63:strassburg&catid=36:jugend&Itemid=55,phishing
ringsidebygus.com/lucian-bute-tickets.html,benign
kat.ph/c-r-a-z-y-2005-jean-marc-vallee-t5150907.html,benign
http://itport.com.ua/zhelezo/nr-vipustil-noutbuk-s-podderzhkoy-technologii-multitouch,phishing
http://pajoohanco.com/index.php,phishing
hockeydb.com/ihdb/cards/setdetail.php?set_id=1122,benign
http://mic.com/articles/87253/if-politicians-were-paid-based-on-real-accomplishments-here-s-what-they-d-earn,benign
joecovello.org/,benign
corporationwiki.com/Texas/Irving/neuro-rehab-associates-p-a/37903123.aspx,benign
goal.com/en-us/news/1589/canada/2011/07/25/2590944/the-montreal-impact-unveils-its-road-map-for-mls,benign
gpshort.com/varieties/grolink.html,benign
bringonthecats.com/section/kansas-state-mens-basketball,benign
findarticles.com/p/articles/mi_m1365/is_n2_v25/ai_15752092/,benign
fra-log.com,phishing
http://www.sikobv.nl/nl/component/content/article/118-ml.html,phishing
http://pcavto.ru/proffessionalam/provodka/elektropitanie-aktivnogo-usbxaba.html,phishing
query.nytimes.com/gst/abstract.html?res=9805E4DF1430EE34BC4F51DFB0668383679FDE,benign
associatedcontent.com/article/2768098/2010_big_12_conference_tournament_brackets.html,benign
50mostinfluentialdisneyanimators.wordpress.com/2011/11/12/4-fred-moore/,benign
simple.wikipedia.org/wiki/Capricornus_(constellation),benign
allstarpics.net/pic-gallery/joyce-jameson-pics.htm,benign
en.wikipedia.org/wiki/2003_Big_12_Championship_Game,benign
en.wikipedia.org/wiki/Interstate_435_Bridge,benign
http://khabaronline.ir/(X(1)S(emw2rfofs2edntnhim24jeft))/detail/416377/culture/religion,benign
espn.go.com/blog/bigten/post/_/id/37239/how-we-voted-in-the-power-rankings,benign
linkedin.com/pub/rick-parker/4/830/61A,benign
http://farmaciaboahora.com/index.php?option=com_content&view=article&id=16:klorane&catid=2:destaques&Itemid=5,phishing
http://pgee-kardjali.com/index.php?option=com_content&view=article&id=74:2010-03-15-09-58-51&catid=44&Itemid=2&lang=bg,phishing
http://www.agence-metro.com/index.php,phishing
linkedin.com/directory/people/romandia.html,benign
http://kenh14.vn/cine/tam-voi-phuong-trinh-ve-phim-hello-co-ba-20111206030320113.chn,benign
http://www.aborrn.org.br/index.php?option=com_content&view=article&id=63:galeria-de-presidentes&catid=31:geral&Itemid=102&lang=pt,phishing
brightondining.com/BRIGHTON-BAR-AND-GRILL.html,benign
linkedin.com/pub/yves-st-laurent/a/b33/7a4,benign
uk.linkedin.com/directory/people/gb/clewes.html,benign
uk.ask.com/wiki/The_Everly_Brothers,benign
http://burkinasaracanarias.org/es/home.html,phishing
aviationsupermart.com/store/c/2387-Airplane-Selector.html,benign
http://gleitschirmfluege.com/component/mailto/index.html?tmpl=component&link=aHR0cDovL2dsZWl0c2NoaXJtZmx1ZWdlLmNvbS9kYXMtZmx1Z2dlYmlldC84LXNjaGxlY2h0ZXMtd2V0dGVyLXp3aW5ndC16dXItcGF1c2U=,phishing
http://www.disline.es/videoguias.html?task=allvideoslist,phishing
http://dualphone.cz/mailto/component?link=aHR0cDovL2R1YWxwaG9uZS5jei9kcC0zMDQ1LWZhcS8yLWZhcS1kdWFscGhvbmUtMzA0NQ==,phishing
ticketsreview.com/showevents.php?EventSearch=sprint+center,benign
arsimona.com/state-North_Dakota/ND.html,benign
flames.nhl.com/club/news.htm?id=539740,benign
financialservices.house.gov/,benign
articles.sfgate.com/2008-06-29/entertainment/17162987_1_songs-stations-listeners,benign
newportnewstvrepair.com/About,benign
youtube.com/watch?v=RIdKtOsoEgM,benign
http://olx.ua/uk/list/q-%D0%BA%D0%B5%D0%B4%D1%8B/?search%5Bprivate_business%5D=private,benign
oaklandnet.com/government/council/coun_mem/HenryChang/index.html,benign
crewslounge.blogspot.com/,benign
http://benchmarkms.com/projects/churches/picture/23,phishing
travels.com/kent-wa-us/,benign
preps.denverpost.com/home.html?site=default&tpl=Team&TeamID=5,benign
http://www.ada-hotel.com.ba/index.php?option=com_joomgallery&func=viewcategory&catid=2&startpage=3&Itemid=56,phishing
europeade.de,phishing
http://betweenyouandmeseva.com/principles-of-seva/Print,phishing
http://butrading.com/index.php?page=shop.ask&product_id=218&subject=Contacteer+ons+voor+een+prijsopgave:+sjaal+(login+voor+prijs)&option=com_virtuemart&Itemid=56&lang=nl,phishing
genforum.genealogy.com/halford/,benign
genforum.familytreemaker.com/craig/all.html,benign
http://norwestcooling.com/applications/industrial.html,phishing
pes.neoseeker.com/wiki/Rangers_FC,benign
noiset.com/a-silver-mt-zion--he-has-left-us-alone-but-shafts-of-light-sometimes-grace-the-corner-of-our-rooms,benign
kclabor.org/canadian_labour_congress_convent.htm,benign
mutigers.com/sports/m-footbl/miss-m-footbl-body.html,benign
http://babal.net/women/view/2052/%D8%A8%D8%A7%D9%84%D8%B5%D9%88%D8%B1..%D9%83%D9%8A%D9%85-%D9%83%D8%A7%D8%B1%D8%AF%D8%A7%D8%B4%D9%8A%D8%A7%D9%86-%D8%AA%D8%AD%D8%B5%D8%AF-%D8%A7%D9%84%D9%85%D8%B1%D9%83%D8%B2-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D8%A8%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85..%D9%88%D9%84%D9%83%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D8%BA%D8%A8%D8%A7%D8%A1,benign
ratonmainstreet.com/board.html,benign
creativepro.com/blog/scanning-around-gene-trip-western-auto-store,benign
ckuik.com/PainGate,benign
http://www.ets-audio.de/download/view.download/3/4.html,phishing
twofingerstv.com/,benign
qype.co.uk/ukn03-ballymena/events,benign
imperialoil.ca/,benign
mobilefree-service.ml,phishing
profilecanada.com/companydetail.cfm?company=855276_Auberge_Colford_Inn_Saint-Colomban_QC,benign
linkedin.com/pub/kevin-mcdonald/8/54/837,benign
torrentreactor.net/torrents/2575347/Death-From-Above-1979-You%27re-A-Woman-I%27m-A-Machine-2005-%280S%2F5L%29,benign
tvtrip.com/cih5Sl3_c4-montreal-hotels-4-star,benign
filmannex.com/movie/female_vampire/8514,benign
http://www.stefan-kusterer.de/index.php?option=com_content&view=article&id=46&Itemid=33,phishing
sportsnetwork.com/merge/tsnform.aspx?c=sportsnetwork&page=nhl/news/news.aspx?id=4449381,benign
celebrina.com/brandon-lee.html,benign
mylife.com/bopa57,benign
http://batutik.com.ua/produkcziya/batutiroboti/26-batut.html,phishing
en.wikipedia.org/wiki/2008_Canadian_Championship,benign
nationalregisterofhistoricplaces.com/SC/Cherokee/districts.html,benign
http://www.salfed.com/radyo/gorunum/index.html,phishing
lasr.net/travel/lake.php?++steele-city-historical-district&Lake_ID=&VA=Y&Attraction_ID=NE0307056a001,benign
http://www.bjorklidensgolfklubb.se/index.php/hem,phishing
mylife.com/c-2164102552,benign
neal-schuman.com/iisbr,benign
absoluteastronomy.com/topics/Buteoninae,benign
http://www.docmate.org/urban/fox/dropbox/,phishing
http://www.faro.edu.br/site/index.php?option=com_content&view=article&id=86&Itemid=30,phishing
amazon.com/Champions-Faith-Baseball-Mike-Piazza/dp/B000PGTFRS,benign
thechildrensbookreview.com/weblog/2011/11/the-happy-elf-book-and-cd-by-harry-connick-jr.html,benign
dostmeraa.co.vu,phishing
http://liegen-sitzen.de/ueber-uns/rundgang,phishing
centerfortotalhealth.org/,benign
http://uproxx.com/sports/2014/03/ronda-rousey-ready-break-arms-everyone-wwe-divas-division/,benign
obmen-qiwi.com,phishing
longislandgenealogy.com/firstPresHempstead/18051858.html,benign
ca.linkedin.com/in/mchadrichardson,benign
chasebank.scotibanks.com,phishing
goeags.com/hallfame/ewas-1996class,benign
timeout.com/film/people/343440/harry-stockwell.html,benign
home.earthlink.net/~tonybadillo/,benign
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify8.id-app7.co.uk/identify-customer=PSC2wP9G5m1qAVZJCe0OgCFnHs9I87CN0MPDYPQOowjSQnzna39OZGzQMCTehr5eQznhDJToyH8qo2chIb60ZEkJMY5xufgZRSJP/,phishing
gw5.geneanet.org/theresef?lang=en&m=AM&v=10,benign
http://www.villagemagazine.it/index.php/regions/ads/view/205-asciugamani.html,phishing
familytreemaker.genealogy.com/users/k/a/p/Elliot-J-Kapuniai/ODT5-0001.html,benign
http://www.ksv-oestringen.de/index.php?option=com_content&view=article&id=288:bezirksmeisterschaften-reilingen&catid=1:aktuelle-nachrichten,phishing
bizdez.net,phishing
http://www.geussens.be/index.php?option=com_content&view=article&id=3:electrotechnische-installaties&catid=1&Itemid=4,phishing
http://florsiris.com/index.php?option=com_jevents&task=search.form&year=2013&month=01&day=01&Itemid=59,phishing
dailymotion.com/video/xgrxq7_lanny-poffo-iceman-king-parsons-vs-butch-reed-jim-neidhart_sport,benign
tvguide.com/celebrities/jean-arthur/156103,benign
http://www.amaanatours.co.uk/payments,phishing
http://www.klavierhaus-alber.de/index2.php?option=com_content&view=article&id=126,phishing
http://tobogo.net/cdsb/board.php?board=storybook&bm=view&no=163&category=&auth=&page=1&search=&keyword=&recom=,benign
lulu.com/spotlight/watchone,benign
garrettjackstock.com/,benign
architecture.woodbury.edu/programs-2/interior-architecture/,benign
bonesbearings.com/blog/2011/10/sean-malto/,benign
facebook.com/people/Rory-Lawrence/655537146,benign
nytimes.com/2009/09/25/books/25meltzer.html,benign
sheetmusic.musicnotes.com/?do=feature&featuretype=style&featurename=Pop,benign
barnesandnoble.com/w/1970s-pornographic-films-books-group/1029021637,benign
croppinparadise.com/my-minds-eye-c-2236.html,benign
paramounttheatre.com/symph.html,benign
mylife.com/zip-codes/b3-452699/,benign
cduniverse.com/productinfo.asp?pid=6522852,benign
canadianartbuzz.com/page13.html,benign
faculty.marianopolis.edu/c.belanger/quebechistory/encyclopedia/WolfredNelson-QuebecHistory.htm,benign
myhusbandbetty.com/,benign
http://activate.your.account.informatoin.nuimagedisplays.com/update_info/home/websc-login.php,phishing
http://www.pclan.us/kudos,phishing
http://www.skovborg-regnskab.dk/index.php/interim-management,phishing
en.wikipedia.org/wiki/Daniel_Guerard,benign
http://distractify.com/post/related/id/550de5524a0c4bb627e6768c/skip/20/limit/10/back/0,benign
amazon.com/Quest-Camelot-Jessalyn-Gilsig/dp/6305123454,benign
people.famouswhy.com/mario_larocque/,benign
duckduckgo.com/1/c/Digital_low-power_stations,benign
marketplace-je.livejournal.com/,benign
senate.ca.gov/,benign
http://pitchfork.com/features/rising/9627-never-scared-the-fearless-footwork-of-jlin/,benign
http://superuser.com/questions/688882/how-to-test-if-a-variable-is-equal-to-a-number-in-shell,benign
doubletnation.com/2011/10/21/2505937/keys-to-the-game-texas-tech-vs-oklahoma,benign
absoluteastronomy.com/topics/Order_of_the_Crown_(Belgium),benign
http://sever-gorod.ru/index.php/2010-08-04-17-09-58/4-izdan/7-2010-08-04-17-16-36,phishing
sakarta.ga,phishing
http://www.belmontbaptistchurch.com/welcome-visitors/print-2,phishing
facebook.com/people/Daniel-Robbins/560167381,benign
roadandtrack.com/racing/motorsports/peak-antifreeze-indy-300,benign
http://itport.com.ua/technologii/zvonok-v-tri-oborota,phishing
funkhouserformayor.blogspot.com/,benign
http://www.ninopizzaria.com.br/index.php?option=com_content&view=article&id=110&Itemid=169,phishing
comicvine.com/lash-larue/29-75444/,benign
askville.amazon.com/long-dead-mouse-odors/AnswerViewer.do?requestId=15820334,benign
ca.linkedin.com/pub/john-molson-undergraduate-case-competition/23/5b0/450,benign
http://www.timali.com/listings?action=listingview&listingID=60501&cmsrealty=user,phishing
facebook.com/christa.currie,benign
travel-2-croatia.com/dubrovnik.html,benign
linkedin.com/directory/people/K73.html,benign
http://www.radioroccella.net/index.php?option=com_content&view=article&id=175:90-allora-041210-9d-puntata&catid=128:news,phishing
http://screencast.com/ScriptResource.axd?d=PjnAawi3lroQVKv1o5_ACoHJrUO-zhHI80KBkPQXHW-nHY5mzLozP64CbfOGJlb5uiv8kKYoVa8n9nb5Gs49KGekgJ9R4r1Pzb2um1e3EZXAXVPOUxTKu4XLaFUcEIxjuKO718dV_O9tlpgdzBr0ZbN-FVcT-kxrapRKG8QjGwGhQ4Re67fTKfE06Z_oxKDXuHKcojUYHfesGs_KV2ErCwppykw1,benign
a.cotonpasha.it,phishing
acronyms.thefreedictionary.com/Confederati%c3%b3n+Espanola+de+Derechas+Aut%c3%b3nomas,benign
morrisemeraldsociety.com/,benign
uk.news.yahoo.com/miller-blamed-family-hack-leaks-123706589.html,benign
denverbroncosalumni.com/,benign
http://www.austvisiontax.com.au/index.php/financial-planning/retirement-planning/84-terms-of-use?tmpl=component&print=1&page=,phishing
pamlicomusic.org/peek.htm,benign
library.nevada.edu/arch/localpla.html,benign
http://bleacherreport.com/articles/2462015-is-rookie-wr-tyler-lockett-the-seahawks-new-golden-tate,benign
fardaus.com,phishing
wiki.answers.com/Q/How_many_cities_are_in_California,benign
imdb.com/title/tt1421051/,benign
http://ap.org/Content/AP-In-The-News/2012/Horst-Faas-AP-combat-photographer-dies-at-79,benign
bruceorg.org/,benign
cduniverse.com/productinfo.asp?pid=7687684,benign
bluedesert.dk/billchamplin.html,benign
http://www.werderfan-fahrten.de/index.php/fanfotos,phishing
http://aljazeera.net/news/humanrights/2014/9/22/%D8%A7%D9%84%D9%81%D8%B5%D9%84-%D8%A7%D9%84%D8%B9%D9%86%D8%B5%D8%B1%D9%8A,benign
wayfair.com/Allen-Company-Realtree-AP-Discovery-Nine-Pockets-Fanny-Pack-19060-XAL1064.html,benign
lasalle-qc.findstoragefast.com/,benign
china-lanyard.com/,benign
patandconnie.com/about.shtml,benign
kansascity.craigslist.org/sub/,benign
manta.com/c/mm3w316/dr-roy-z-braunstein-md,benign
bt.eutorrents.com/index.php?page=torrent-details&id=6859c0a87232013ba6e8d555448ad961d40f481a,benign
ghostbustersnews.com/?p=6158,benign
youtube.com/watch?v=Fm0tKwB9rzI,benign
https://www.hybrid-analysis.com/sample/37d81dab590aef54f6acfc82dc6f3c409c3fcb92a56bd0ad46a54bff0d1bd1fc?environmentId=2,phishing
youtube.com/watch?v=AIBwAtHkpEU,benign
miyakosushiirvine.com/,benign
http://www.geothermalanywhere.com/sk.html,phishing
imdb.com/name/nm0739388/bio,benign
oldbaseball.com/checklists/71topps.html,benign
http://allegro.pl/triumph-precious-essence-string-stringi-42-xl-ecru-i4858472610.html,benign
randyspeck.blogspot.com/2009/01/arthur-robinson-frogge-frontiersman.html,benign
cowboysforsocialresponsibility.blogspot.com/2011/11/factualy-flawed-and-incorrect-vic-toews.html,benign
lansingstatejournal.com/article/20100221/GW0201/2210577/MSU-basketball-Now-time-,benign
flndmiphone.com,phishing
http://www.imoconcept.de/index.php?view=properties&id=96:charmante-doppelhaushaefte-in-castrop-rauxel&option=com_jea&Itemid=54,phishing
msn.foxsports.com/collegefootball/player/lavon-brazill/733321,benign
mylife.com/benoit_hamel,benign
filmsdefrance.com/,benign
downtownkansascity.blogspot.com/,benign
slam.canoe.ca/Slam/Hockey/NHL/Draft/2007/06/17/4267883-sun.html,benign
http://www.yuehui001.com/meibaizhishi/250.html,phishing
last.fm/music/Game+Theory,benign
http://www.mariamagdalena-bogatynia.pl/index.php?option=com_rsgallery2&gid=3&Itemid=67,phishing
http://9779.info/%E5%B9%BC%E5%84%BF%E6%92%95%E7%BA%B8%E5%A4%AA%E9%98%B3%E7%B2%98%E8%B4%B4%E7%94%BB/,phishing
stuart-thompson.co.uk/family_tree/list.shtml,benign
http://www.erbab.com/index.php?option=com_content&view=article&id=3&Itemid=4&lang=en,phishing
absoluteastronomy.com/topics/El_Camino_Real_%28California%29,benign
oco.stadiumhotelnetwork.com/,benign
fw1.com/,benign
http://apexcontracting.net/why-choose-apex.html,phishing
http://9779.info/%E5%BD%A9%E7%BA%B8%E5%86%9B%E4%BA%BA%E5%89%AA%E8%B4%B4%E7%94%BB/,phishing
boxing.about.com/od/records/a/duddy.htm,benign
http://variety.com/2015/tv/news/once-upon-a-time-hook-ursula-poor-unfortunate-soul-colin-odonoghue-1201456161/,benign
linkedin.com/directory/people/perlo.html,benign
http://lasqc.com/index.html,phishing
http://www.chikara.be/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5jaGlrYXJhLmJlL2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTQyJTNBc3BvcnR3ZWVrZW5kLTIwMTEmY2F0aWQ9MSUzQWxhdGVzdC1uZXdzJkl0ZW1pZD01Ng==,phishing
kansascityrestaurant.net/,benign
http://www.nerooo.com/index.php/dgcm-carpenteria-metallica/inferriate-di-sicurezza.html,phishing
hrdassessment.com,phishing
esp.georgesvanier.com/,benign
tropicalglen.com/,benign
artfacts.net/ranking/rc2.php?ids=57940&lan=6&searchname=di,benign
http://ardeex.com/index.php?option=com_content&view=article&id=62&catid=41&Itemid=62&lang=de,phishing
http://www.hafenrocker.de/news/115-news-09062012-volksdorf-feiert-em-a-luisina-.html,phishing
en.wikipedia.org/wiki/KISQ,benign
ncbi.nlm.nih.gov/pmc/articles/PMC127574/,benign
festivalfantasia.com/pre2011/en/submit/,benign
connect.in.com/barbara-bennett/profile-31089.html,benign
http://rendeck.com/index.php/en/jobs/form/10/2419-Infrastructuur-Specialist,phishing
usatoday.com/news/nation/2004-02-23-north-dakota-cover_x.htm,benign
punch.ocregister.com/2011/08/23/boxing-lucian-bute-defends-against-glen-johnson/16037/,benign
facebook.com/monique.fallet,benign
carrefourjeunesse.ca/French/aboutus/whatsnew.htm,benign
http://manosunidasciudadreal.org/index.php?option=com_content&view=section&layout=blog&id=6&Itemid=65,phishing
torontosun.com/2011/07/17/japan-pulls-off-world-cup-shocker,benign
closinglogos.com/page/Doki+Denki+Studio,benign
waymarking.com/waymarks/WM9456_Montreal_Boer_War_Memorial_Montreal_Quebec,benign
http://www.holidayclub-mtb.com/holiday/index.php?option=com_content&view=article&id=44&Itemid=59,phishing
facebook.com/pages/Delicias-Chihuahua/113440852003156?v=info,benign
http://www.feilonline.com/index.php/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5mZWlsb25saW5lLmNvbS9pbmRleC5waHAvb3JkaW5hdGlvbg==,phishing
en.wikipedia.org/wiki/Taylor_series,benign
grad.umn.edu/,benign
answers.yahoo.com/question/index?qid=20100628084010AAa1HMS,benign
barlowgenealogy.com/BOB/JohnJr.html,benign
people.famouswhy.com/saul_williams/,benign
freepages.genealogy.rootsweb.ancestry.com/~obitsindex/obits_nh_coos_01.htm,benign
study-newzealand.info/,benign
youtube.com/watch?v=KgZaGcAY0q8,benign
http://espn.go.com/college-football/story/_/id/12880007/ncaa-prohibits-promotion-satellite-camps-via-social-media,benign
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify3.id-app7.net/identify-customer=FNMS8Sl674LLjwtXQ13gHYMQsnz8FgTNjLW7WNBqQUeybUMKAbBRveUn5BVgC4PKWtx8GcSegWNIDajcukqmCoArLNaOaMpkt5YF/,phishing
fictiondb.com/author/tonya-hurley~lovesick~266856~b.htm,benign
http://www.food-nrw.de/index.php/component/mailto/index.html?tmpl=component&link=0133243d797a2d6fa1ad078b607defe6fab0bd39,phishing
ticketloot.com/circuit-gilles---villeneuve-tickets,benign
campfireak.org/SACC.HTML,benign
imdb.com/name/nm0662116/,benign
http://www.bhhs.co.za/wp-admin/googledocuments.htm,phishing
answers.com/topic/gulas,benign
u2tributedesire.com/,benign
http://www.manganellipalace.it/en/teatro-greco-romano.html,phishing
concacaf.com/page/CL/NewsDetail/,benign
conncoll.edu/video/ea/tea.html,benign
opto.com/search-clinics-optometrist.html,benign
http://wsdconsultoria.com.br/wp-login.php?action=lostpassword,phishing
http://djsipke.nl/foto-album/4-dorpsfeest-scharsterbrug/detail/277-dsc03092.html?tmpl=component,phishing
http://www.gallacher-sons.co.uk/index.php?view=detail&id=18&option=com_joomgallery&Itemid=57,phishing
eteamz.com/nsseniorbaseballleague/news/,benign
gw4.geneanet.org/phil0001?lang=en;m=P;v=x,benign
http://emgn.com/entertainment/25-things-that-retail-workers-in-the-holiday-period-are-all-very-tired-of-hearing/,benign
names.whitepages.com/california/richard/doyle,benign
eventective.com/USA/Missouri/Kansas+City/88026/The-Kansas-City-Athenaeum.html,benign
youtube.com/watch?v=WQvvQn8IOlA,benign
http://www.merlegkepeskonyvelotanfolyam.hu/szakmai-hirek/214-a-kis-es-koezepes-vallalkozasok-varjak-az-unios-forrasokatsokbol.html,phishing
http://viva-sport.com/index.php?option=com_virtuemart&page=shop.browse&category_id=17&Itemid=54,phishing
http://www.xpj5988.com/pages/novice/register.htm;jsessionid=A77C20A90C6790855CB2882AD06183ED,phishing
biomedexperts.com/Profile.bme/1070123/Recep_Ozturk,benign
http://9779.info/%E6%9F%93%E7%BA%B8%E4%BD%9C%E5%93%81%E5%89%AA%E8%B4%B4%E7%94%BB/,phishing
http://premtrading.com/index.html?page_id=205,phishing
genealogy.leblancnet.us/2895.htm,benign
huffingtonpost.ca/2011/08/30/dimitri-soudas-harper-communications_n_942704.html,benign
ca.linkedin.com/pub/genevieve-simard/3/995/761,benign
tvduck.com/Auntie-Mame.htm,benign
facebook.com/pietroantonio.rizzuto,benign
http://www.termo-instalatii.ro/hidrofoare.html,phishing
pbs.org/wgbh/fromthetop/performer-bios/season-2/210/nikki-yanofsky.php,benign
articlesbase.com/basketball-articles/watch-baylor-basketball-online-live-bears-games-internet-broadcast-3847202.html,benign
thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=A1ARTA0003615,benign
grantland.com/blog/the-triangle/post/_/id/4602/grantland-network-jonah-keri-3,benign
thebackroadsband.com/,benign
ca.linkedin.com/pub/pierre-desjardins/7/955/a72,benign
linkedin.com/company/rbc-capital-markets,benign
http://galiciainterior.com/component/misterestate/index.html?act=object&task=showEO&id=181&lang=,phishing
fotopedia.com/albums/ESh4WOcjIFc,benign
desitara.com/videos/view/20441/Mission_Impossible_III_movie_part_%5B9/15%5D,benign
anglicancatholic.ca/,benign
youtube.com/watch?v=9jjXUG5wAM0,benign
lucore.com/team/,benign
wiki.answers.com/Q/When_did_John_Hamilton_Gray_of_P.e.i._die,benign
itsastampthing-vicki.blogspot.com/,benign
usgwarchives.org/tn/humphreys/cemetery.html,benign
wesleyvaclav.blogspot.com/2010/05/be-glad-iowa-state-gave-lynn-nance.html,benign
humphreybaker.com/descendants/descendants/william_baker.html,benign
jeancoutu.com/medication.aspx?langtype=1033,benign
nyu.edu/projects/sciabarra/essays/jazz.htm,benign
http://www.multimediaweb.eu/it.html,phishing
activerain.com/blogsview/390545/Suspend-Due-On-Sale,benign
aceshowbiz.com/news/view/00035043.html,benign
http://www.chikara.be/index.html,phishing
http://9779.info/kt%E7%8C%AB%E7%9A%AE%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,phishing
http://www.aafi.com.br/index.php?option=com_phocagallery&view=detail&catid=4:aabb-2012&id=8:arbitros&tmpl=component&Itemid=56,phishing
smosh.com/smosh-pit/articles/turtle-turned-plane-around,benign
bitchinfilmreviews.com/the-248-oscar-eligible-films-of-2010/,benign
miamidade.gov/publicart/photo-metrorail-grove-eldred.asp,benign
yelp.com/biz/southeast-high-school-kansas-city,benign
http://superuser.com/questions/603399/how-do-i-prevent-path-from-resetting-itself-each-time,benign
http://www.sanpedrolee.com.ar/index.php?option=com_content&view=article&id=47&Itemid=61,phishing
southernsoccerscene.com/,benign
providence.ab.ca/emilie.htm,benign
kidzworld.com/article/23251-alexandre-bilodeau-bio,benign
docstoc.com/docs/29133124/Lc10k554---Missouri-Division-of-Alcohol-and-Tobacco-Control,benign
alpenglowsports.wordpress.com/2011/02/04/allan-bard-memorial-classic-in-mammoth-lakes-sunday-feb-6th/,benign
obitsouthcarolina.com/Obituary/5476/Stacey-Jackson,benign
http://www.tortasprimor.cl/index.php?option=com_djcatalog2&view=item&id=1342:628&cid=8:cumpleanos&Itemid=22,phishing
https://www.gov.uk/government/organisations/central-advisory-committee-on-pensions-and-compensation,benign
linfield.edu/sports/release.php?id=521,benign
scur4-prive-portaal.nl,phishing
webmanshake.ru,phishing
http://zozo.jp/shop/black-barrett/?price=proper&p_ssy=2015&p_ssm=5&p_ssd=13&p_sey=2015&p_sem=5&p_sed=13&dstk=2,benign
onesource.com/free/Geoffrey-Robillard/People/Profile/104351521-5,benign
http://nesn.com/2015/04/peter-chiarelli-named-oilers-president-of-hockey-operations-general-manager/,benign
music.yahoo.com/julien-dore/,benign
http://www.fritec.nl/index.php/fritec-ghoofd/hardware,phishing
http://pastehtml.com/view/bfrd1250c.html,phishing
energy.cr.usgs.gov/regional_studies/rocky/,benign
telequebec.qu.ca/,benign
http://skyrock.com/videos/eDJwODRhODoxMw==-bug-1188-croyez-vous.html?top=3&period=recent,benign
alumni.harvard.edu/,benign
http://9779.info/%E5%BA%9F%E6%97%A7%E6%8A%A5%E7%BA%B8%20%E6%8B%BC%E8%B4%B4%E7%94%BB/,phishing
http://ns303913.ovh.net/theme/js/images/ok/4d79dcadcdf578dd55b5358136707645/Login.php,phishing
oldschooljoint.blogspot.com/2007/04/onyx-triggernometry-2003.html,benign
wraithbait.com/viewstory.php?sid=1070,benign
freebase.com/view/en/trans_states_airlines,benign
kurtzmansigns.com/main.cfm?action=contactUs,benign
http://sls.org.cn/Pages/Detail.aspx?id=4181,phishing
http://www.mustache.ch/index.php?view=weblink&catid=35:weblinks&id=26:abflugbar&option=com_weblinks&Itemid=64,phishing
fxdealing.cibc.com/index.jsp,benign
museesmontreal.org/main.php?l=e&d=1&i=26&t=musees,benign
canadashistory.ca/Travel/Storied-Places/National-Historic-Sites.aspx,benign
pipl.com/directory/name/Hudon/Pascal,benign
metrolyrics.com/danglin-lyrics-souls-of-mischief.html,benign
local.yahoo.com/info-67718119-nickel-plate-diner-frankfort,benign
en.wikipedia.org/wiki/List_of_film_production_companies_by_country,benign
butchers.com.au/,benign
wn.com/Jewish_Brigade,benign
en.wikipedia.org/wiki/Molson_Indy_Montreal,benign
kerneloil.com/techinfo_oilNA.htm,benign
