url,type,Results
http://stackoverflow.com/questions/30226153/how-to-validate-uploaded-file-in-relate-model-in-asp-net-mvc?answertab=active,benign,0
worldrecordsacademy.org/food/most_pancakes_made_in_one_hour-Bob_Blumer_sets_world_record_80300.htm,benign,0
amazon.com/Fraternite-Matin/dp/B00006KEZ2,benign,0
eastbay.citysearch.com/profile/map/1021600/oakland_ca/mountain_view_cemetery.html,benign,0
http://correios.com.br/Para-governo/governo-estadual/documentos-e-correspondencias/e-carta-1,benign,0
filmsite.org/1996.html,benign,0
boliviaweb.com/mar/sea/chapter8.htm,benign,0
jcprd.com/parks_facilities/map_shawnee_mission.cfm,benign,0
http://torrentdn.com/bbs/s.php?bo_table=torrent_ani&wr_id=42293&k=%EB%82%98%EB%A3%A8%ED%86%A0&page=1,benign,0
edynafernandes.multiply.com/,benign,0
http://itport.com.ua/zhelezo/myagkie-amerikanskie-mishki-ot-jelfin,phishing,1
martiniqueart.com/,benign,0
http://www.expatsalon.ru/index.php/2009-03-04-07-22-09.html,phishing,1
http://www.plazarte.es/plazarte-compra-alquila/plazarte-oficinas-en-venta/plazarte-memoria-calidades.html,phishing,1
teeoffbuddies.com/horoscopes/Pisces/Famous_People_Bio.php/Amy_Alcott__Golf_Great/20,benign,0
amazon.com/Show-Must-Go-Off-House/dp/B000087F4R,benign,0
hoovers.com/company/Pardee_Resources_Company/cyyjkfk-1.html,benign,0
spoke.com/info/p9E5WwW/SeanMcNamara,benign,0
http://www.resurrectionbellevue.org/sejeal.jpg,phishing,1
http://www.nfa.com.tr/index.php?option=com_content&view=article&id=42&Itemid=181,phishing,1
celebrityhousepictures.com/charles-bronfman.php,benign,0
cornerhealthfoodstore.com/Missouri/GNC-12651.html,benign,0
deadkennedys.com/,benign,0
http://correios.com.br/Para-governo/orgaos-de-transito/encomendas/encomendas-internacionais,benign,0
bassguitarmagazine.com/,benign,0
big12sports.com/ViewArticle.dbml?DB_OEM_ID=10410&ATCLID=205331044,benign,0
abmp3.com/artist/h/45,benign,0
big12sports.com/ViewArticle.dbml?DB_OEM_ID=10410&ATCLID=205331042,benign,0
techrevolutions.fr,phishing,1
tracings.net/2008cann.html,benign,0
baltimoresun.com/videobeta/bf93e49f-ab7d-476d-b2a0-79cefee03440/Sports/Doug-DeCinces-homerun-launches-Orioles-Magic-in-1979Sports/Doug-DeCinces-homerun-launches-Orioles-Magic-in-1979Sports/Doug-DeCinces-homerun-launches-Orioles-Magic-in-1979Sports/Doug-DeCinces-homerun-launches-Orioles-Magic-in-1979Sports/Doug-DeCinces-homerun-launches-Orioles-Magic-in-1979,benign,0
totalprosports.com/2011/09/12/the-hardest-hit-yesterday-came-from-the-cfl-video/,benign,0
oregonstate.edu/cla/history/jonathan-katz,benign,0
flickr.com/photos/slice/335635937/,benign,0
pointofinquiry.org/andrew_mayne_magic_mischief_and_mayhem/,benign,0
weblocal.ca/heenan-blaikie-llp-toronto-on.html,benign,0
strawberrycreek.berkeley.edu/faq/faq.html,benign,0
http://9779.info/%E5%89%AA%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E5%A4%A7/,phishing,1
basegear.com/blackdiamond.html?sb3=Black%20Diamond&sb2=&sort=&page=1,benign,0
commons.wikimedia.org/wiki/Category:Blu-ray_Disc,benign,0
aoemobam.typepad.com/blog/2011/11/stolen-eyes-movie-now.html,benign,0
http://www.marrrceloandrade.com.br/index.html,phishing,1
filmbug.com/db/326720,benign,0
shopdimond.com/,benign,0
nature-education.org/quiz-body-5.html,benign,0
freebase.com/view/en/britt_boyse,benign,0
http://noticias.uol.com.br/saude/album/2014/01/24/veja-dicas-para-combater-a-proliferacao-do-mosquito-transmissor-da-dengue.htm,benign,0
ticketstub.com/venues/,benign,0
forum.bittorrent.com/topic/1444-file-wont-play/,benign,0
kentwashington.diningandspirits.com/,benign,0
http://www.frieslandpokal.de/index.php?option=com_phocadownload&view=category&id=14:sonstiges&Itemid=3,phishing,1
icare.to/archive-januaryandfebruary2005.html,benign,0
nme.com/artists/annabelle-chvostek,benign,0
youtube.com/watch?v=5_iEbgC5X-E,benign,0
intpronyte.com,phishing,1
smashwords.com/profile/view/mjoneal,benign,0
vermont-archives.org/fddescription.asp?BX=SE-04159&RS=SE-054&rsTitle=Department+of+Tourism+and+Marketing+films+and+audiotapes%2C+circa+1938-1995,benign,0
fp.tcsn.net/jackie/robert_pinsky.htm,benign,0
http://webcamsocial.com/index.php?option=com_community&view=groups&userid=159&Itemid=48,phishing,1
http://www.windmillag.com.au/toys-and-merchandise,phishing,1
support-investigation-paypal.com,phishing,1
http://ecnavi.jp/redirect/?url=http://click.j-a-net.jp/161196/506580/UI%user_id%IT56940FR15,benign,0
clauderaymondrene.com/,benign,0
fightofthenight.com/news/wec-53-prelims-video-brad-pickett-vs-ivan-menjivar/,benign,0
latech.edu/~bmagee/seneca/senpapr7.htm,benign,0
http://www.afotiadis.gr/index.php/en/flatware,phishing,1
nhl.com/ice/player.htm?id=8462050,benign,0
n49.ca/p/montreal:1692/eyesurgery/eye_surgery/service_providers/lasik_md/1250_boul_rene-levesque_o_%23rt,benign,0
babescollection.com/nude_female_celebrities/rosemary_forsyth/rosemary_forsyth.php,benign,0
howsunbareds-youraccounts-myapps.com,phishing,1
braxtoncounty86.com/,benign,0
censusonline.us/browse/BERNARD/,benign,0
amazon.co.uk/Slashers-DVD-Sarah-Joslyn-Crowder/dp/B00008AWSR,benign,0
imdb.com/name/nm0669681/,benign,0
failsafebookblog.blogspot.com/,benign,0
en.wikipedia.org/wiki/Mark_Curry_(actor),benign,0
http://www.enola.gr/find-us.html,phishing,1
http://wandern-in-griechenland.de/fotogalerie/index.html,phishing,1
dramafans.org/drama/athena_goddess_of_war,benign,0
answers.com/topic/philip-vi-of-france,benign,0
chowhound.chow.com/topics/579195,benign,0
http://www.hebel-baumschulen.de/index.php?option=com_content&view=article&id=26&Itemid=29,phishing,1
francoisaubin.com/,benign,0
boomcarz.com/,benign,0
bayareafca.org/BaseballChallenge/,benign,0
users.htcomp.net/ecw/kirkland/2archiba/10jehu_c/39george/106hardi/106kirk.htm,benign,0
http://www.beckundbrauchle.de/index.php?option=com_content&view=article&id=4&Itemid=5,phishing,1
shelbycountyreporter.com/category/records/restaurant-scores/,benign,0
cafepress.com/purejazzradio/7062608,benign,0
http://popupads.ir/blog/?tag=%da%a9%d8%a7%d9%87%d8%b4-%d9%85%d9%88%d9%82%d8%aa%db%8c-%d9%be%d8%a7%d9%be-%d8%a2%d9%be-%d8%a7%d9%88%d9%84-%d8%a8%d9%87-15-%d8%b1%db%8c%d8%a7%d9%84,benign,0
villagevoice.com/2010-02-02/film/four-books-three-films-and-a-rotten-yorkshire-in-red-riding-trilogy/,benign,0
pressarchive.net/a.php?sName=George_'Gabby'_Hayes&nGroups=1,benign,0
patriotfiles.com/forum/showthread.php?p=435240,benign,0
eecs.berkeley.edu/Directions/,benign,0
football.myfantasyleague.com/2011/adp,benign,0
yidio.com/show/sonny-with-a-chance,benign,0
http://www.egejewelry.com/index.php?option=com_rsgallery2&page=inline&id=57,phishing,1
http://www.leminar.net/index.php?option=com_content&view=article&id=140&Itemid=210,phishing,1
twitter.com/DWAinAZ,benign,0
lipstickalley.com/f17/rapper-jim-jones-wife-all-star-weekend-174208/index3.html,benign,0
search.nasa.gov/search/search?baynoteOrGSA=baynote&nasaInclude=acoustic+emission&output=xml_no_dtd&ie=UTF-8&client=nasa_production&oe=UTF-8&actionType=searchIndex&numgm=5&site=nasa_collection&proxystylesheet=nasa_production,benign,0
http://www.mgth.fi/index.php?view=article&catid=36:uutiset-ajankohtaista&id=82:keskustelualue-avattu&tmpl=component&print=1&layout=default&page=,phishing,1
http://www.sandomenicoresidence.com/index.php?option=com_content&view=article&id=26&Itemid=25&lang=en,phishing,1
notredame.rivals.com/content.asp?CID=1108464,benign,0
espn.go.com/blog/bigeast/tag/_/name/jeff-linkenbach,benign,0
wsws.org/articles/2010/jul2010/burq-j12.shtml,benign,0
southtravels.com/africa/botswana/destinations.html,benign,0
http://www.thereefrestaurant.com/wp-content/plugins/mailchimp//css/flick/flick.css?ver=4.2.2,phishing,1
youtube.com/watch?v=wCVzb530yqM,benign,0
download9.cf,phishing,1
trade4money.com/exporter/audiovideovisualproductsequipments/index.html,benign,0
americantowns.com/nd/berlin,benign,0
http://www.nagid.pl/index.php?option=com_content&view=article&id=69&Itemid=12,phishing,1
lockportjournal.com/communities/x1446226918/MOLSON-CANAL-CONCERTS-Queensr-che-brings-progressive-metal-to-Ulrich-City-Centre,benign,0
http://www.webcreators.gr/service-laptop/egkatastasti-leitourgikou-sustimatos/70-episkeui-inverter.html,phishing,1
aarpeerubber.com,phishing,1
linkedin.com/pub/todd-c-howe-cha/b/b31/925,benign,0
midamericansteel.com/,benign,0
amazon.co.uk/zuberi-Books/s?ie=UTF8&keywords=zuberi&rh=n%3A266239%2Ck%3Azuberi&page=1,benign,0
http://www.sgeo.net/index.php?option=com_docman&task=doc_details&gid=79&Itemid=8,phishing,1
careerbuilder.com/Jobs/Company/C8D2WX6Q94C6PJ455Y5/CommunityAmerica-Credit-Union/,benign,0
youtube.com/watch?v=CAeGk704T48,benign,0
http://packagingpro.nl/assortiment/papier/26-antislippapier?layout=blog,phishing,1
https://eksisozluk.com/ogrenildiginde-ufku-iki-katina-cikaran-seyler--2593151?focusto=51294629,benign,0
http://www.industrial-automation.ch/index.php?option=com_xmap&sitemap=1&Itemid=19,phishing,1
http://www.atvmir.ru/index.php?format=feed&type=atom,phishing,1
facebook.com/saul.goodman1,benign,0
http://www.f17.info/index.php?option=com_content&view=article&id=55:objekt2&catid=3,phishing,1
a.musiclegs.it,phishing,1
horrorhotties.com/actresses/caroline_munro/,benign,0
pktube.onepakistan.com/entrepreneurs/,benign,0
roleplaystyle.wordpress.com/2011/10/16/the-happy-bard/,benign,0
smellybox.com/,benign,0
pedalmag.com/?p=4088,benign,0
wellsfargocustomercenter.sya.org.np,phishing,1
champchefs.com/teams/national-teams.html,benign,0
openartcollection.com/-/s/?s=bob&t=browse,benign,0
http://www.bissfest-marburg.de/kochkurse/vegetarisch.html?tmpl=component&print=1&page=,phishing,1
milehighhockey.com/2011/11/10/2533607/checking-out-jean-sebastien-guiguere,benign,0
juliegarwood-books.com/tag/julie-garwood/,benign,0
http://www.fahrschule-niepel-hannover.de/service/links,phishing,1
supportfacebook.xyz,phishing,1
tallmanpotatoes.com/serv01.htm,benign,0
tvguide.com/tvshows/sonny-with-a-chance/294002,benign,0
sunmediajobs.com/,benign,0
bookrags.com/biography/alice-poznanska-parizeau-dlb/,benign,0
mylife.com/reyesom,benign,0
beatrice.com/1970s/,benign,0
http://www.otracosa.eu/collectie/239-acc-150.html,phishing,1
http://cdn.duitang.com/uploads/blog/201311/20/20131120174143_VPKvX.thumb.600_0.jpeg,phishing,1
wn.com/Saint-Bruno-de-Montarville,benign,0
childrenshospitaloakland.org/about/press_releases/NewsReleaseKRZZ93.3.LaRazaHostsLatinRadiothonBenefittingChildrensHospitalOakland.asp,benign,0
epcity.com/shtml/82629.shtml,benign,0
http://bdnews24.com/bangladesh/2015/05/14/committee-on-petitions-sits-on-thursday-after-a-gap-of-10-years,benign,0
deliberation.ca/en/candidates/jeanne-le-ber/ndp-new-democratic-party/tyrone-benskin,benign,0
projects.washingtonpost.com/ncaa/mens-basketball/bracket/,benign,0
http://www.affordable-adult-vacations.com/forum/showthread.php?p=2542,phishing,1
myspace.com/asorrowfuldream,benign,0
joblo.com/arrow/reviews.php?id=444,benign,0
facebook.com/people/Anne-Gibeau/762080240,benign,0
freepages.genealogy.rootsweb.ancestry.com/~borman/Noel/d1/i0002785.htm,benign,0
http://tobogo.net/cdsb/board.php?board=mylife&bm=view&no=440&category=&auth=&page=1&search=&keyword=&recom=,benign,0
http://contek.com.br/agenda.html,phishing,1
wikitree.com/genealogy/MACDONALD,benign,0
http://getpocket.com/signup?mode=socialmode&route=http://getpocket.com/p/pocket-topics/yoga,benign,0
myspace.com/tedconnolly,benign,0
fayetteportal.com/jumonville-glen-historical-site,benign,0
mmo-champion.com/threads/1020511-Skyrim-Never-paying-for-a-single-player-game-again.?goto=newpost,benign,0
facebook.com/pages/Lesbians-on-Ecstasy/108019675892868,benign,0
lawyers.justia.com/lawyer/jeffrey-lynn-snook-1402880,benign,0
imdb.com/title/tt0944947/,benign,0
ibishotel.com/gb/hotel-0356-ibis-bordeaux-le-lac/location.shtml,benign,0
https://medium.com/@rasmuslandgreen/how-to-become-a-designer-8801ca48bc32?source=most-recommended,benign,0
accessatlanta.com/atlanta-music,benign,0
http://wxztjz.com/e/public/onclick?enews=donews&classid=77&id=117,phishing,1
rfvideo.com/shootwiththehartfoundation.aspx,benign,0
metacafe.com/topics/lyndsy_fonseca/,benign,0
http://mueblesjulianjimenez.es/index.php?page=shop.browse&category_id=1&option=com_virtuemart&Itemid=8,phishing,1
en.wikipedia.org/wiki/Royal_Commission_on_Bilingualism_and_Biculturalism,benign,0
youtube.com/watch?v=NjCuY36bv4U,benign,0
cicic.ca/687/College_de_Bois-de-Boulogne.canada?id_postsec=167,benign,0
airspacemag.com/flight-today/FEATURE-spyplane.html,benign,0
youtube.com/watch?v=dsnrusOIhQY,benign,0
sports.yahoo.com/nfl/teams/oak/stats,benign,0
crownedembellishments.bigcartel.com/,benign,0
gw4.geneanet.org/monartque?lang=en;m=N;v=brochu,benign,0
facebook.com/claude.dubois,benign,0
dancehall.mobi/,benign,0
yelp.com/biz/mount-royal-tavern-baltimore,benign,0
newtonhockey.org/id1.html,benign,0
youtube.com/watch?v=ayZtRDd3ZAk,benign,0
oregonlive.com/sports/oregonian/john_canzano/index.ssf/2011/09/bald-faced_truth_with_john_can_75.html,benign,0
http://dl.pocomixing.com/n/50126261/CCleaner.exe?secure=1437427726_11f5ced9472ea1e01dcd02484c972c38,phishing,1
linkedin.com/pub/dir/Ernie/Kennedy,benign,0
facebook.com/pages/Russell-Stover-Candies/108294112524211,benign,0
http://www.e-solare.ro/index.php?page=shop.browse&category_id=26&option=com_virtuemart&Itemid=45,phishing,1
http://www.chromashop.fr/index.php/hikashop-menu-for-module-70/category/27-collection-memoire,phishing,1
elyrics.net/song/d/divinefire-lyrics.html,benign,0
http://www.fenx365.com/LeaveComments.aspx,phishing,1
wiki.answers.com/Q/How_will_the_universe_end,benign,0
http://www.cootecsan.com/index.php?option=com_mailto&tmpl=component&link=a25d32282656f689c487faedcf78dbb21653aad8,phishing,1
examiner.com/college-basketball-in-national/2011-march-madness-college-basketball-preview-richmond-spiders,benign,0
http://emgn.com/entertainment/20-hysterical-reminders-of-why-being-forgetful-sucks/,benign,0
tripadvisor.com/ShowTopic-g155032-i51-k2879831-OPUS_Metro_Card_for_Tourists-Montreal_Quebec.html,benign,0
http://emgn.com/entertainment/new-data-reveals-the-10-most-congested-cities-in-the-world/,benign,0
http://www.centroarmengol.com/index.php/formacion/formacion-estetica/cursos-monograficos,phishing,1
http://papillon-vole.fr/index.php?page=shop.browse&category_id=37&option=com_virtuemart&Itemid=22,phishing,1
attorneys.uniontown.ypeek.com/,benign,0
http://9779.info/%E5%B9%BC%E5%84%BF%E6%A3%89%E6%A3%92%E7%B2%98%E8%B4%B4%E7%94%BB/,phishing,1
http://www.denturesuk.com/dentures/denture-repairs-and-alterations,phishing,1
d-rant.com/,benign,0
http://www.ex-forex.info/ourfriends/index.html?part=22,phishing,1
express.handmark.com/oag/,benign,0
test-de-qi.net/annuaire-imagination-et-intelligence-30-18.html,benign,0
eliteparanormalkc.com/viewpage.php?page_id=5,benign,0
seattle.com/,benign,0
http://themoment.nl/wat-doen-wij.html,phishing,1
en.wikipedia.org/wiki/Gascon_dialect,benign,0
highered.mcgraw-hill.com/sites/007089194x/student_view0/authors-999/hugh_maclennan.html,benign,0
http://www.bullshappiness.com/nl/teven/djumbo.html,phishing,1
yasni.com/vesna+kriste+zovko/check+people,benign,0
peacedelic.jp/ShortFilms/,benign,0
ag.arizona.edu/bta/kimhosey.html,benign,0
http://pridepestcontrolservices.com/blog.html,phishing,1
imdb.com/name/nm0725006/bio,benign,0
gptours.com/Canadian-Grand-Prix,benign,0
foundation.sdsu.edu/,benign,0
http://indianexpress.com/article/entertainment/television/priyanka-chopras-quantico-to-air-this-september-october-november/,benign,0
wn.com/VP_Records,benign,0
rideauglen.com/,benign,0
123people.co.uk/s/cardiff+devils,benign,0
yellowpages.ca/bus/Quebec/Montreal/Stephen-Angers-Avocat/2554666.html,benign,0
http://jezebel.com/suck-dick-fight-or-quit-doing-gay-shit-the-texas-pris-1703951478,benign,0
anastasianelson.com/,benign,0
bisnessapps.com,phishing,1
http://buysellrentindubai.com/index.php?option=com_content&task=section&id=1&Itemid=19,phishing,1
trekaroo.com/activities/jack-london-square-oakland-california,benign,0
allmusic.com/album/dirt-r70661,benign,0
california.daycarecentersweb.com/county/CA/LosAngelesCounty.html,benign,0
http://www.xtqx.com/apps/Woolworths_Customer_survery.html,phishing,1
guides.uflib.ufl.edu/architecturearchives,benign,0
amazon.com/Love-Longing-Bombay-Vikram-Chandra/dp/0316136778,benign,0
cathyscraving.net/mgp/cpc29m27/mpt.html,benign,0
megamartstores.com/,benign,0
mma-core.pl/?tag=pat-audinwood-vs-john-makdessi-fight-video,benign,0
theartsdesk.com/dance/theartsdesk-qa-tamara-rojos-diary,benign,0
unitychurchgeorgetowntx.org/,benign,0
angels.ocregister.com/2011/08/04/ex-angel-decinces-charged-by-sec-for-insider-trading/90351/,benign,0
groupaccount.000webhostapp.com,phishing,1
amazon.com/WWE-Elimination-Chamber-John-Cena/dp/B004G9UXBM,benign,0
http://affmj.org/index.php?option=com_user&view=remind,phishing,1
artery.com.br,phishing,1
ilike.com/artist/Hellbillys,benign,0
http://www.vistacondoskc.com/thescene.html,phishing,1
zachgalifianakis.com/,benign,0
http://www.leblancathletisme.fr/galerie/Course2Viaducs,phishing,1
secure.bankofamerica.verify.account.bealonlineservice.com,phishing,1
amazon.co.uk/John-Moore-Countryman-David-Cole/dp/0954358511,benign,0
hotelplanner.com/zip/Mount-Royal-NJ-hotels-in-08061,benign,0
http://wxztjz.com/e/public/onclick?enews=donews&classid=50&id=15,phishing,1
wn.com/Johnstone,benign,0
http://www.tarainstitute.org.au/calendar?task=view_cat&offset=1&catid=17,phishing,1
yelp.ca/biz/autobus-campeau-jean-jacques-brownsburg-chatham,benign,0
http://katproxy.com/hot-tub-time-machine-2-2015-1080p-brrip-x264-yify-t10621407.html,benign,0
http://www.ndautopartes.com.ar/index.php?option=com_content&view=article&id=63:chevrolet-r-ventiletes&catid=4&Itemid=26,phishing,1
flv-player.en.softonic.com/,benign,0
caciocode.com/hbo/list-of-hbo-movies-films-2000-2002/,benign,0
superpages.com/bp/Oakland-CA/Montclair-Bistro-L0122740269.htm,benign,0
http://www.1euro-hosting.eu/sejeal.jpg,phishing,1
iamcomic.co.za/,benign,0
celebrityhousepictures.com/jj-abrams.php,benign,0
youtube.com/watch?v=16Qyb3eXI0o,benign,0
reservia.viarail.ca/,benign,0
digitalwa.statelib.wa.gov/,benign,0
http://www.bruynzeelmultipanel.be/index.php?option=com_content&view=article&id=54&Itemid=70,phishing,1
192.com/atoz/people/isaacs/harry/,benign,0
esmerine.com/,benign,0
http://marvel.com/news/tv/24429/declassifying_marvels_agents_of_shield_the_dirty_half_dozen,benign,0
http://gazomer.com/uslugi/40-predlozhen-dlya-rukovoditeley,phishing,1
search-torrent.com/download.php?id=3592420,benign,0
http://slaviacapital.com/home,phishing,1
topix.com/city/kansas-city-mo,benign,0
experiencefestival.com/a/Universit_de_Montral/id/2033220,benign,0
veramarnavalproducts.com/mm5/merchant.mvc?Store_Code=veramar&Screen=CTGY&Category_Code=1-Amphibious,benign,0
allaboutjazz.com/php/article.php?id=2178,benign,0
mindshift.kqed.org/2011/01/whats-the-value-of-digital-storytelling/,benign,0
librarything.com/venue/14654/Olivieri-Mus%C3%A9e-librairie-du-Mus%C3%A9e-d%E2%80%99art-contemporain-de-Montr%C3%A9al,benign,0
http://pastehtml.com/view/beg7rw4cm.html,phishing,1
http://www.guiabella.net/~kayabest/sys/not/521499359863/zip/billing/on/hold/account/id/15498732198732155135/9ec6a36831afb00881f6b3809175870a/,phishing,1
answers.com/topic/burt-bacharach,benign,0
wsws.org/articles/2011/aug2011/queb-a09.shtml,benign,0
christianradio.com/stations.aspx?state=OH&page=2,benign,0
cjad.com/Shows/RicPetersonShow.aspx,benign,0
manta.com/ic/mt6bsxb/ca/boudrias-s-inc,benign,0
keithjcarson.blogspot.com/,benign,0
http://torcache.net/torrent/CE1A5A75B11D38434649D68BC1589C5D490D1854.torrent?title=[kickass.to]avengers.age.of.ultron.2015.cam.new.audio.x264,benign,0
http://askubuntu.com/questions/499102/ubuntu-will-not-boot-from-hard-drive-after-installation,benign,0
ordway.org/staff/,benign,0
onlinecharlestonrealestate.com/agents/view/russell-guerard.html,benign,0
http://www.e-komotini.gr/index.php?option=com_mtree&task=listcats&cat_id=7&Itemid=1,phishing,1
http://transtech-eco.pl/index.php?option=com_content&view=article&id=49:archeany&catid=34:artykuykat&Itemid=1&limitstart=2,phishing,1
http://halalreturns.com/index.php?option=com_content&view=category&layout=blog&id=48&Itemid=60,phishing,1
wormholeriders.net/MovieM/?p=6993,benign,0
twitter.com/virginiadavis05,benign,0
online-turkiyebankasi.com,phishing,1
physicsforums.com/showthread.php?t=535760&goto=newpost,benign,0
hottimeinoldtown.com/2011/1/24/1953923/chicago-fire-announce-2011-preseason-schedule-will-play-new-york-red,benign,0
http://www.rathgaelgym.org/news/general-club-news/266-olympic-torch-relay-,phishing,1
treehugger.com/green-food/green-blacks-organic-ice-cream-stateside.html,benign,0
http://www.chibitesafaris.co.tz/signin/webapps/mpp/home/customerprofile/cfcd208495d565ef66e7dff9f98764da/signin.php,phishing,1
people.forbes.com/profile/david-blitz/14512,benign,0
http://www.rsccaritas.ie/x.txt,phishing,1
cbc.ca/news/canada/montreal/story/2011/06/14/police-operation-kanesatake.html,benign,0
guitarlinks.blogspot.com/2007/07/marty-friedman-99-secret-lead-guitar_11.html,benign,0
tv.yahoo.com/news/playtones-muira-kite-flies-cineflix-studios-100502792.html,benign,0
next1000.com/family/EC/moller.MP.html,benign,0
jinriyunlian.com,phishing,1
videogames.einnews.com/country/japan,benign,0
wii.ign.com/objects/022/022354.html,benign,0
http://www.applausemovie.com/cast,phishing,1
spiritus-temporis.com/philip-iv-of-france/,benign,0
alumniclass.com/albertgallatin,benign,0
http://www.clinicatecma.es/index.php/ortopantomografia,phishing,1
http://www.plumtreegolf.com/tournament-calendar/2011-tournament-calendar/58,phishing,1
talk.collegeconfidential.com/san-diego-state-university/,benign,0
http://internationalarenaproducts.com/home/about-iap/66,phishing,1
videosalesfactory.com,phishing,1
http://www.fdp-muenchen-west.de/index.php?option=com_content&view=article&id=174&Itemid=18,phishing,1
beaty-eng.com/,benign,0
http://www.saludyestetica.cl/g/index.php?view=article&catid=34:servicios&id=55:masajes-reductivos&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=70,phishing,1
http://www.tersea.com/index.php?option=com_jobline&Itemid=176&task=view&id=2,phishing,1
thefullwiki.org/Early_Birds_of_Aviation,benign,0
mylife.com/bobbonaventure,benign,0
http://www.tenislarensevenezolano.com/js/registros/atualizacao/,phishing,1
http://hollywoodlife.com/2015/01/28/marshawn-lynch-super-bowl-commercial-2015-progressive-skittles-superbowl-ad/,benign,0
en.wikipedia.org/wiki/Mexico_national_football_team_schedule_and_results,benign,0
http://eurokert.eu/index.html,phishing,1
antonyloewenstein.blogspot.com/,benign,0
http://copremon.com.br/contato.html,phishing,1
highbeam.com/doc/1G1-156743917.html,benign,0
http://maybank2u.com.my/mbb_info/m2u/public/promoDetail.do?channelId=PRO-Promotions&cntTypeId=1&cntKey=PRO08.16&programId=PRO08-ContestsWinners&chCatId=/mbb/Personal/PRO-Promotions,benign,0
facebook.com/carolynbennettmp,benign,0
navsource.org/archives/09/36/3611.htm,benign,0
timeseaways.com/new_page_2.htm,benign,0
ptohydraulics.com/hydrapack.htm,benign,0
extratorrent.com/search/?search=power%20rangers%20mistic%20force,benign,0
http://www.fjordager-if.dk/nyhedsarkiv/1-generelt/84-styr-pa-arbejdsmiljo?tmpl=component&print=1&layout=default&page=,phishing,1
housingloansingapore.com/,benign,0
americanprinter.com/digital-presses/news/0519-worldcolor-buys-koda-prosper/,benign,0
archiver.rootsweb.ancestry.com/th/read/BEAUCHAMP/2004-09/1094056683,benign,0
en.wikilib.com/wiki/Missouri,benign,0
scribd.com/doc/8027222/Acting-An-International-Encyclopedia,benign,0
facebook.com/pages/Voice-Pro-Studio-with-Melissa-Altro/127741910607436,benign,0
http://opttoys24.ru/index.php?option=com_virtuemart&page=shop.browse&category_id=6&Itemid=5,phishing,1
123people.com/s/jim+bailey,benign,0
flickr.com/people/20885015@N05/,benign,0
portstrategy.com/news101/americas/port-of-oakland-strike-crisis,benign,0
http://xhamster.com/movies/1515821/bisexual_cunt_licking_bitches_sucks_cock_and_gets_cock_fucked.html,benign,0
moviecitynews.com/author/gregg-goldstein/,benign,0
pro-dials.com/,benign,0
stoneriver.com/solutions/stoneriver-pharmacy-solutions,benign,0
http://tezrsrc.gov.cn/shownews.asp?sortid=3&typeid=93&id=480&state=show,phishing,1
facebook.com/mariepier.ducharme,benign,0
http://www.bullshappiness.com/nl/reuen.html,phishing,1
past-to-present.com/photos.cfm?reference=D12368,benign,0
zimbio.com/watch/bXAvfEse1WG/Unaccompanied+Minors+Scene+Canoe+Chase/Unaccompanied+Minors,benign,0
bostonturkishfilmfestival.org/2005Festival/program_2005_main.htm,benign,0
http://metro.co.uk/2014/08/15/big-brother-2014s-ash-harrison-i-dont-fancy-helen-wood-4834703/,benign,0
http://www.einsteininrastatt.de/speisen/index.html,phishing,1
slideshare.net/RichelleRobles/ar-quiz-list,benign,0
mylife.com/vasten,benign,0
nbcactionnews.com/dpp/news/crime/kansas-city-women-trying-to-raise-awareness-about-the-high-numbers-of-children-sex-crime-victims,benign,0
denuevoenred.blogspot.com/2008_07_01_archive.html,benign,0
grupocontabilalmeida.com.br,phishing,1
roadrunnerrecords.com/blabbermouth.net/news.aspx?mode=Article&newsitemID=131503,benign,0
answers.yahoo.com/question/index?qid=20070827181258AA90XZd,benign,0
music.yahoo.com/savage/,benign,0
commons.wikimedia.org/wiki/Category:Revolutionaries_from_Bulgaria,benign,0
http://wikiwiki.jp/kancolle/?plugin=ref&page=%C5%A8%B4%CF%C1%A5&src=senkansei_hime_001.png,benign,0
last.fm/music/Retching+Red,benign,0
motorcitybengals.com/2011/11/01/what-about-logan-morrison/,benign,0
http://koronazrt.hu/index.php/hu/component/poll/14-melyikakedvenckoronauzlete.html,phishing,1
imdb.com/title/tt0102523/,benign,0
ultimate-guitar.com/tabs/paul_piche_tabs.htm,benign,0
http://www.uklady.walery.com.pl/index.php/inne-ukady?tmpl=component&print=1&page=,phishing,1
ebparks.org/parks/lake_chabot,benign,0
http://www.creuzadema.net/l-agenda-a-cura-di-giusi-rossi/details/9450-sono-fred-dal-whicky-facile-ricordo-di-buscaglione,phishing,1
serverupdateonlineserver.co.za,phishing,1
http://www.alexanderstiftung.de/index.php?option=com_content&view=article&id=20:erster-preis-joern-barke&catid=7&Itemid=14,phishing,1
articles.latimes.com/keyword/tiffany-chin,benign,0
imdb.com/name/nm0668361/,benign,0
tarheelantennas.com/mobile_antennas,benign,0
spokeo.com/Maurice+Neal,benign,0
erasofelegance.com/arts/music/itiswell.html,benign,0
sports.yahoo.com/nhl/teams/mon,benign,0
fleuristegigi.blogspot.com/,benign,0
wn.com/Charles_Taylor_(philosopher),benign,0
